Ticker,Company Name,Currency,Exchange,Country/Region,Type,Price,Avg Vol
DSC2S NA Equity,Cabka NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
DSM SW Equity,Koninklijke DSM NV,CHF,SW,NL,Common Stock,143.296,0.06666667
DSM2 GY Equity,Koninklijke DSM NV,EUR,GY,NL,Common Stock,157.7,72.23333
FLOW1EUR EU Equity,Flow Traders,EUR,EU,NL,Common Stock,29.41,288914.6
HIJ2 GF Equity,Arcadis NV,EUR,GF,NL,Common Stock,36.04,0
MNO CT Equity,Meridian Mining UK Societas,CAD,CT,NL,Common Stock,0.71,207327.1
NOGGBX EU Equity,Nostrum Oil & Gas PLC,GBp,EU,NL,Common Stock,7.3,193397
RHCO US Equity,Readen Holding Corp,USD,US,NL,Common Stock,0.0515,97744.36719
SHOP AV Equity,Shop Apotheke Europe NV,EUR,AV,NL,Common Stock,104.1,55.53333
TNTC GY Equity,PostNL NV,EUR,GY,NL,Common Stock,3.179,4611.867
UMGA QE Equity,Universal Music Group NV,EUR,QE,NL,Common Stock,21.17,156971
0LNG LI Equity,Koninklijke Philips NV,EUR,LI,NL,Common Stock,23.5825,298711.3
1026Z NA Equity,Paiton Energy Funding BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
1064273D LN Equity,New World Resources PLC,GBp,LN,NL,Common Stock,#N/A N/A,#N/A N/A
1347Z NA Equity,Hutamaeki Oyj,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
3B5 GR Equity,Igea Pharma NV,EUR,GR,NL,Common Stock,0.04,9366.667
3BY3 GR Equity,Brunel International NV,EUR,GR,NL,Common Stock,10.66,0
4PKB GF Equity,LAVA Therapeutics NV,EUR,GF,NL,Common Stock,2.76,35
ACCEL X2 Equity,Accell Group NV,EUR,X2,NL,Common Stock,51.876,51709.46
ADA IX Equity,Koninklijke Ahold Delhaize NV,EUR,IX,NL,Common Stock,25.965,1099.933
AEGOF US Equity,Aegon NV,USD,US,NL,Common Stock,5.01,1895.400024
AO1B TH Equity,Accell Group NV,EUR,TH,NL,Common Stock,51.85,634.7667
ARGXB I2 Equity,Argenx SE,EUR,I2,NL,Common Stock,293,40978.87
CRXL NA Equity,Crucell NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
CTPNVA EB Equity,CTP NV,EUR,EB,NL,Common Stock,13.16,35852.57
EXOM IX Equity,EXOR NV,EUR,IX,NL,Common Stock,66,47.9
LPF GR Equity,LA Perla Fashion Holding NV,EUR,GR,NL,Common Stock,3.56,0
MWTRNOK EU Equity,Meltwater NV,NOK,EU,NL,Common Stock,14.83,1108155
NTRU US Equity,Natur International Corp,USD,US,NL,Common Stock,0.0001,1467.266724
SLIGRA S1 Equity,Sligro Food Group NV,EUR,S1,NL,Common Stock,#N/A N/A,#N/A N/A
UMGNF UV Equity,Universal Music Group NV,USD,UV,NL,Common Stock,22.395,18736.33398
0NX1 LI Equity,Aalberts NV,EUR,LI,NL,Common Stock,46.8,14614.1
0VD GF Equity,Universal Music Group NV,EUR,GF,NL,Common Stock,20.92,1727.267
1504377D NA Equity,VolkerWessels Nederland BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
5CN GR Equity,Cnova NV,EUR,GR,NL,Common Stock,4.95,3.066667
A16 GR Equity,ASR Nederland NV,EUR,GR,NL,Common Stock,42.54,44.43333
A16 TH Equity,ASR Nederland NV,EUR,TH,NL,Common Stock,42.55,402.9667
AEND TH Equity,Aegon NV,EUR,TH,NL,Common Stock,4.965,43036.73
BESIA IX Equity,BE Semiconductor Industries NV,EUR,IX,NL,Common Stock,53.62,1964.833
BSI GR Equity,BE Semiconductor Industries NV,EUR,GR,NL,Common Stock,57.42,239.7
CTCA1EUR EU Equity,Climate Transition Capital Acquisition I BV,EUR,EU,NL,Common Stock,9.45,11888.47
GTN NA Equity,Getronics BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
INGAT SW Equity,ING Groep NV,CHF,SW,NL,Common Stock,10.205,734.6667
JETL EB Equity,Just Eat Takeaway.com NV,GBp,EB,NL,Common Stock,1759.4,24159
ORA GR Equity,Ordina NV,EUR,GR,NL,Common Stock,4.71,159.2333
PPHL EB Equity,PPHE Hotel Group Ltd,GBp,EB,NL,Common Stock,1470,745.8
TA NA Equity,Tele Atlas Survey BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
TPPPF US Equity,Triple P NV,USD,US,NL,Common Stock,#N/A N/A,#N/A N/A
WKLA IX Equity,Wolters Kluwer NV,EUR,IX,NL,Common Stock,92.2,86.7
35V1 GF Equity,VEON Ltd,EUR,GF,NL,Common Stock,0.5,1701.267
8XG GF Equity,Pryme NV,EUR,GF,NL,Common Stock,1.225,1696
ARGXEUR WT Equity,Argenx SE,EUR,WT,NL,Common Stock,#N/A N/A,#N/A N/A
ASML AV Equity,ASML Holding NV,EUR,AV,NL,Common Stock,557.9,30.56667
ASRNLA IX Equity,ASR Nederland NV,EUR,IX,NL,Common Stock,42.57,147.1333
BEVER NA Equity,Bever Holding NV,EUR,NA,NL,Common Stock,3.6,26.06667
EFIC1A S1 Equity,Azerion Group N.V.,EUR,S1,NL,Common Stock,#N/A N/A,#N/A N/A
ENXP S1 Equity,Euronext NV,EUR,S1,NL,Common Stock,79.57,122.5
FN7 GR Equity,SnowWorld NV,EUR,GR,NL,Common Stock,9.95,0
G14 TH Equity,Signify NV,EUR,TH,NL,Common Stock,37.29,1579.067
INGAA BQ Equity,ING Groep NV,EUR,BQ,NL,Common Stock,10.486,550074.3
INGAA I2 Equity,ING Groep NV,EUR,I2,NL,Common Stock,10.488,6125488
LVTX UQ Equity,LAVA Therapeutics NV,USD,UQ,NL,Common Stock,3.04,2074.06665
NNGBP EU Equity,NN Group NV,GBp,EU,NL,Common Stock,#N/A N/A,#N/A N/A
NUM NA Equity,Danone Baby and Medical Nutrition BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
OCINF UV Equity,OCI NV,USD,UV,NL,Common Stock,40.05,1147.466675
PHGN TH Equity,Pharming Group NV,EUR,TH,NL,Common Stock,0.7635,5216
QIA TH Equity,QIAGEN NV,EUR,TH,NL,Common Stock,42.56,4665.667
RDSM AV Equity,Koninklijke DSM NV,EUR,AV,NL,Common Stock,145.45,0
SAE GZ Equity,Shop Apotheke Europe NV,EUR,GZ,NL,Common Stock,99.88,3295.1
SAED EB Equity,Shop Apotheke Europe NV,EUR,EB,NL,Common Stock,100.9,26513.13
SBMOCHF EU Equity,SBM Offshore NV,CHF,EU,NL,Common Stock,#N/A N/A,#N/A N/A
STLA UA Equity,Stellantis NV,USD,UA,NL,Common Stock,15.095,21249.0332
STLAP IX Equity,Stellantis NV,EUR,IX,NL,Common Stock,14.434,3592.533
T5W GY Equity,Just Eat Takeaway.com NV,EUR,GY,NL,Common Stock,20.81,703.9
UMGA T1 Equity,Universal Music Group NV,EUR,T1,NL,Common Stock,21.185,154925.1
VLBLF US Equity,Vodafone Libertel BV,USD,US,NL,Common Stock,#N/A N/A,#N/A N/A
VPKA IX Equity,Koninklijke Vopak NV,EUR,IX,NL,Common Stock,26.73,98.26667
0QUM LI Equity,Brunel International NV,EUR,LI,NL,Common Stock,10.74,0
0RHS LI Equity,ASR Nederland NV,EUR,LI,NL,Common Stock,42.695,150336.6
1063Z PW Equity,Elektrim Finance BV,PLN,PW,NL,Common Stock,#N/A N/A,#N/A N/A
1174Z IM Equity,Generali Finance BV,EUR,IM,NL,Common Stock,#N/A N/A,#N/A N/A
1AE GM Equity,Argenx SE,EUR,GM,NL,Common Stock,289.4,0.4
27V TH Equity,Avantium N.V.,EUR,TH,NL,Common Stock,3.32,3691.133
2NN TH Equity,NN Group NV,EUR,TH,NL,Common Stock,46.23,2030.867
4148Z US Equity,Engie Global Developments BV,USD,US,NL,Common Stock,#N/A N/A,#N/A N/A
AALBA I2 Equity,Aalberts NV,EUR,I2,NL,Common Stock,47.45,109182.2
AKU1 TH Equity,Akzo Nobel NV,EUR,TH,NL,Common Stock,81.76,458.2333
AMGUSD EO Equity,AMG Advanced Metallurgical Group NV,USD,EO,NL,Common Stock,#N/A N/A,#N/A N/A
ASMA IX Equity,ASM International NV,EUR,IX,NL,Common Stock,285.4,61.8
ASMLF UV Equity,ASML Holding NV,USD,UV,NL,Common Stock,572.75,1942.666626
ATCA LI Equity,Altice Europe NV,EUR,LI,NL,Common Stock,#N/A N/A,#N/A N/A
CXP NA Equity,Corporate Express NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
DRAK NA Equity,Draka Holding BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
GRONT NA Equity,Grontmij NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
INGA IF Equity,ING Groep NV,EUR,IF,NL,Common Stock,10.548,0
KKWFF US Equity,Boskalis Westminster,USD,US,NL,Common Stock,#N/A N/A,0
KPN TH Equity,Koninklijke KPN NV,EUR,TH,NL,Common Stock,3.394,27616.57
LIGHTA EB Equity,Signify NV,EUR,EB,NL,Common Stock,37.34,390353.9
NOGL EB Equity,Nostrum Oil & Gas PLC,GBp,EB,NL,Common Stock,8.02,17048.47
PHIAA QX Equity,Koninklijke Philips NV,EUR,QX,NL,Common Stock,24.995,1373.2
PLN2 GR Equity,Xeikon NV,EUR,GR,NL,Common Stock,#N/A N/A,#N/A N/A
PRX AV Equity,Prosus NV,EUR,AV,NL,Common Stock,47.435,20.06667
PRXA TQ Equity,Prosus NV,EUR,TQ,NL,Common Stock,47.93,1366.7
QIAD IX Equity,QIAGEN NV,EUR,IX,NL,Common Stock,42.77,366.6
SAEEUR EP Equity,Shop Apotheke Europe NV,EUR,EP,NL,Common Stock,99.24,182203.1
SBMO EU Equity,SBM Offshore NV,EUR,EU,NL,Common Stock,15.22,846765.4
STLA VF Equity,Stellantis NV,USD,VF,NL,Common Stock,15.095,84501.53125
TNTC GF Equity,PostNL NV,EUR,GF,NL,Common Stock,3.167,1761.767
WKLA I2 Equity,Wolters Kluwer NV,EUR,I2,NL,Common Stock,90.8,311265.8
0QW0 LO Equity,Argenx SE,EUR,LO,NL,Common Stock,293.65,2954.5
176555Z NA Equity,ING Groep NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
1N8 GY Equity,Adyen NV,EUR,GY,NL,Common Stock,1439.6,287.3667
4H5 GR Equity,Heineken Holding NV,EUR,GR,NL,Common Stock,73.4,11.76667
703 GZ Equity,Alfen Beheer BV,EUR,GZ,NL,Common Stock,102.4,154.5
AGNA S1 Equity,Aegon NV,EUR,S1,NL,Common Stock,4.973,15787.93
ALFENEUR EP Equity,Alfen Beheer BV,EUR,EP,NL,Common Stock,102.3,116776.4
ARGXB S1 Equity,Argenx SE,EUR,S1,NL,Common Stock,294.55,21.5
ASMLEUR WT Equity,ASML Holding NV,EUR,WT,NL,Common Stock,530.8,356.3333
AVTXEUR EU Equity,Avantium N.V.,EUR,EU,NL,Common Stock,3.27,319066.1
DPEUL TQ Equity,DP Eurasia NV,GBp,TQ,NL,Common Stock,54,522.3333
DSM XV Equity,Koninklijke DSM NV,EUR,XV,NL,Common Stock,158.35,531930.3
DSMEUR WT Equity,Koninklijke DSM NV,EUR,WT,NL,Common Stock,156.9,18.66667
ESGT NA Equity,ESG Core Investments BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
FCAUEUR XV Equity,Stellantis NV,EUR,XV,NL,Common Stock,14.412,5351585
HEIA XV Equity,Heineken NV,EUR,XV,NL,Common Stock,93.26,1373617
INGB BB Equity,ING Groep NV,EUR,BB,NL,Common Stock,#N/A N/A,#N/A N/A
INGVF UV Equity,ING Groep NV,USD,UV,NL,Common Stock,11.46,27839.36719
INPHI NA Equity,Koninklijke Philips NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
KDSA S1 Equity,Kiadis Pharma NV,EUR,S1,NL,Common Stock,#N/A N/A,#N/A N/A
KDSA S4 Equity,Kiadis Pharma NV,EUR,S4,NL,Common Stock,#N/A N/A,#N/A N/A
NNA TQ Equity,NN Group NV,EUR,TQ,NL,Common Stock,47.575,203.8
PLZ PW Equity,Plaza Centers NV,PLN,PW,NL,Common Stock,2.5,6482.333
PNL2 EP Equity,PostNL NV,EUR,EP,NL,Common Stock,3.162,7405001
PNLA BQ Equity,PostNL NV,EUR,BQ,NL,Common Stock,3.161,291612.1
PNLA IX Equity,PostNL NV,EUR,IX,NL,Common Stock,3.079,713
PRXA I2 Equity,Prosus NV,EUR,I2,NL,Common Stock,47.97,1221569
PRXA L1 Equity,Prosus NV,EUR,L1,NL,Common Stock,48.11,44088.27
QIA AV Equity,QIAGEN NV,EUR,AV,NL,Common Stock,#N/A N/A,#N/A N/A
RANJF US Equity,Randstad NV,USD,US,NL,Common Stock,#N/A N/A,0
SAED QX Equity,Shop Apotheke Europe NV,EUR,QX,NL,Common Stock,#N/A N/A,#N/A N/A
STLAP EB Equity,Stellantis NV,EUR,EB,NL,Common Stock,14.434,1695662
T5W GF Equity,Just Eat Takeaway.com NV,EUR,GF,NL,Common Stock,20.48,476.6333
UMGA TQ Equity,Universal Music Group NV,EUR,TQ,NL,Common Stock,20.898,3210.9
0O26 LI Equity,Heineken NV,EUR,LI,NL,Common Stock,94.8,90756.3
0OMG LN Equity,Esperite NV,EUR,LN,NL,Common Stock,#N/A N/A,#N/A N/A
0PQ TH Equity,ProQR Therapeutics NV,EUR,TH,NL,Common Stock,0.663,29395.37
0QGH LI Equity,OCI NV,EUR,LI,NL,Common Stock,34.44,50949.8
0QHL LI Equity,Corbion NV,EUR,LI,NL,Common Stock,34.03,9716.4
0RNP LN Equity,Avantium N.V.,EUR,LN,NL,Common Stock,#N/A N/A,#N/A N/A
0VD GZ Equity,Universal Music Group NV,EUR,GZ,NL,Common Stock,21.13,187.6
1022973Z NA Equity,Vimetco NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
1199Z NA Equity,Secura NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
1234Z GR Equity,Metallgesellschaft Finance BV,EUR,GR,NL,Common Stock,#N/A N/A,#N/A N/A
1AE GB Equity,Argenx SE,EUR,GB,NL,Common Stock,287.7,0
3164852Z NA Equity,AVG Technologies NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
35V1 GR Equity,VEON Ltd,EUR,GR,NL,Common Stock,0.5,2276.267
8FT GR Equity,Flow Traders,EUR,GR,NL,Common Stock,29.34,116.5667
8J3 GR Equity,Ebusco Holding NV,EUR,GR,NL,Common Stock,24,0.3333333
8XG GR Equity,Pryme NV,EUR,GR,NL,Common Stock,1.19,2126.667
AACA GZ Equity,Aalberts NV,EUR,GZ,NL,Common Stock,47.17,162.9333
AALBUSD EU Equity,Aalberts NV,USD,EU,NL,Common Stock,#N/A N/A,#N/A N/A
ACCEL XV Equity,Accell Group NV,EUR,XV,NL,Common Stock,51.55,109398.6
ADEUR2 XV Equity,Koninklijke Ahold Delhaize NV,EUR,XV,NL,Common Stock,25.798,4223648
ADG TH Equity,AMG Advanced Metallurgical Group NV,EUR,TH,NL,Common Stock,34.56,3356.9
ADYENA QE Equity,Adyen NV,EUR,QE,NL,Common Stock,1440,7350.6
AEND GY Equity,Aegon NV,EUR,GY,NL,Common Stock,4.975,21512.73
AHO SW Equity,Koninklijke Ahold Delhaize NV,CHF,SW,NL,Common Stock,#N/A N/A,0
AKU1 GF Equity,Akzo Nobel NV,EUR,GF,NL,Common Stock,81.36,22.03333
ASMLA BQ Equity,ASML Holding NV,EUR,BQ,NL,Common Stock,535.1,10575.9
ASMLA QX Equity,ASML Holding NV,EUR,QX,NL,Common Stock,523.4,214.5
ASMLA T1 Equity,ASML Holding NV,EUR,T1,NL,Common Stock,535.3,62883.54
BESIA I2 Equity,BE Semiconductor Industries NV,EUR,I2,NL,Common Stock,57.28,351719.1
CEI GR Equity,Core Laboratories NV,EUR,GR,NL,Common Stock,25.9,146.1667
CTACA S1 Equity,Ctac NV,EUR,S1,NL,Common Stock,#N/A N/A,#N/A N/A
DLLLF US Equity,Delta Lloyd NV,USD,US,NL,Common Stock,#N/A N/A,#N/A N/A
DOCA NA Equity,Docdata NV/Old,NLG,NA,NL,Common Stock,#N/A N/A,#N/A N/A
DSMA L1 Equity,Koninklijke DSM NV,EUR,L1,NL,Common Stock,158.15,29413.37
ENXP QE Equity,Euronext NV,EUR,QE,NL,Common Stock,80.64,15802.43
EYX GF Equity,EXOR NV,EUR,GF,NL,Common Stock,68.24,42.06667
F3DC TH Equity,Fugro NV,EUR,TH,NL,Common Stock,13.9,1050.667
FCAUEUR XL Equity,Stellantis NV,EUR,XL,NL,Common Stock,14.45,2546322
HEIAA S1 Equity,Heineken NV,EUR,S1,NL,Common Stock,93.8,799.2667
HEIAN MM Equity,Heineken NV,MXN,MM,NL,Common Stock,1959.29,255.8333
HUVE NA Equity,Huvepharma NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
IHCB TH Equity,SBM Offshore NV,EUR,TH,NL,Common Stock,15.23,1860.1
INGAA QE Equity,ING Groep NV,EUR,QE,NL,Common Stock,10.49,982692.9
INGACHF EO Equity,ING Groep NV,CHF,EO,NL,Common Stock,#N/A N/A,#N/A N/A
KPN XV Equity,Koninklijke KPN NV,EUR,XV,NL,Common Stock,3.399,15461500
KPNA EB Equity,Koninklijke KPN NV,EUR,EB,NL,Common Stock,3.407,7356118
MWTRO SF Equity,Meltwater NV,NOK,SF,NL,Common Stock,14.7,16471.83
NXPI TE Equity,NXP Semiconductors NV,EUR,TE,NL,Common Stock,178,6.333333
OCIA EB Equity,OCI NV,EUR,EB,NL,Common Stock,34.356,309886
OCIA IX Equity,OCI NV,EUR,IX,NL,Common Stock,33.2,1932.567
PHIA XL Equity,Koninklijke Philips NV,EUR,XL,NL,Common Stock,23.605,983172.6
PHIAGBP EO Equity,Koninklijke Philips NV,GBP,EO,NL,Common Stock,#N/A N/A,#N/A N/A
PHIASEK EU Equity,Koninklijke Philips NV,SEK,EU,NL,Common Stock,#N/A N/A,#N/A N/A
PNLA S4 Equity,PostNL NV,EUR,S4,NL,Common Stock,3.175,28145.97
PPH XL Equity,PPHE Hotel Group Ltd,GBp,XL,NL,Common Stock,1550,162.0667
PPH XV Equity,PPHE Hotel Group Ltd,GBp,XV,NL,Common Stock,1611.351,417.5
PPHL IX Equity,PPHE Hotel Group Ltd,GBp,IX,NL,Common Stock,1570,45.2
QGEN SW Equity,QIAGEN NV,CHF,SW,NL,Common Stock,48.85,0
QIAD S1 Equity,QIAGEN NV,EUR,S1,NL,Common Stock,43.04,310.7333
RANDA S4 Equity,Randstad NV,EUR,S4,NL,Common Stock,52.61,5949.633
RPN NA Equity,Royal P&O Nedlloyd NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
SAED S4 Equity,Shop Apotheke Europe NV,EUR,S4,NL,Common Stock,98.78,636.2667
SBMOA QX Equity,SBM Offshore NV,EUR,QX,NL,Common Stock,#N/A N/A,#N/A N/A
STLAM L1 Equity,Stellantis NV,EUR,L1,NL,Common Stock,13.046,33845.96
STLAM TQ Equity,Stellantis NV,EUR,TQ,NL,Common Stock,14.489,2300.467
TKWYA I2 Equity,Just Eat Takeaway.com NV,EUR,I2,NL,Common Stock,20.775,945151.6
TNTFF US Equity,PostNL NV,USD,US,NL,Common Stock,3.8,36.66666794
UMGA QX Equity,Universal Music Group NV,EUR,QX,NL,Common Stock,#N/A N/A,#N/A N/A
WKL AV Equity,Wolters Kluwer NV,EUR,AV,NL,Common Stock,92.96,0
WOL NA Equity,World Online International NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
0A00 LI Equity,Akzo Nobel NV,EUR,LI,NL,Common Stock,81.74,344910.4
0P47 LI Equity,PostNL NV,EUR,LI,NL,Common Stock,3.168,445046.4
0PQ GF Equity,ProQR Therapeutics NV,EUR,GF,NL,Common Stock,0.609,2137
0QVJ LI Equity,Euronext NV,EUR,LI,NL,Common Stock,80.53,45855.5
0QVV LO Equity,NN Group NV,EUR,LO,NL,Common Stock,46.585,42860.2
0RBP LN Equity,Kiadis Pharma NV,EUR,LN,NL,Common Stock,#N/A N/A,#N/A N/A
0RJT LI Equity,Shop Apotheke Europe NV,EUR,LI,NL,Common Stock,100.01,256.1333
0VD GI Equity,Universal Music Group NV,EUR,GI,NL,Common Stock,20.87,5.2
1385Z NA Equity,ING Verzekeringen NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
276 TH Equity,SIF Holding NV,EUR,TH,NL,Common Stock,10.3,52.66667
290951Z NA Equity,Royal Reesink NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
AACA TH Equity,Aalberts NV,EUR,TH,NL,Common Stock,47.22,130.2333
AALBA TQ Equity,Aalberts NV,EUR,TQ,NL,Common Stock,46.255,135.6333
ACOMO EU Equity,Amsterdam Commodities NV,EUR,EU,NL,Common Stock,23.8,11837.03
AD BB Equity,Koninklijke Ahold Delhaize NV,EUR,BB,NL,Common Stock,#N/A N/A,#N/A N/A
AEGNS NA Equity,Aegon NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
AKZAA I2 Equity,Akzo Nobel NV,EUR,I2,NL,Common Stock,81.48,305851.4
ALFENA I2 Equity,Alfen Beheer BV,EUR,I2,NL,Common Stock,102.3,39370.54
AMGA EB Equity,AMG Advanced Metallurgical Group NV,EUR,EB,NL,Common Stock,34.36,86896.4
AMGA QE Equity,AMG Advanced Metallurgical Group NV,EUR,QE,NL,Common Stock,34.6,13741.3
AMGA S4 Equity,AMG Advanced Metallurgical Group NV,EUR,S4,NL,Common Stock,34.38,897.1334
AMVMF PQ Equity,AMG Advanced Metallurgical Group NV,USD,PQ,NL,Common Stock,#N/A N/A,#N/A N/A
ARCADA TQ Equity,Arcadis NV,EUR,TQ,NL,Common Stock,#N/A N/A,0
ARCADN MM Equity,Arcadis NV,MXN,MM,NL,Common Stock,777.66,40.56667
ARGXB BQ Equity,Argenx SE,EUR,BQ,NL,Common Stock,288.3,319.2667
ARGXB PO Equity,Argenx SE,EUR,PO,NL,Common Stock,287.25,2143.233
ASME GS Equity,ASML Holding NV,EUR,GS,NL,Common Stock,535.1,556.9333
AUV GR Equity,autowerkstatt group NV,EUR,GR,NL,Common Stock,0.073,0
AVV GR Equity,Fortis NL NV,EUR,GR,NL,Common Stock,#N/A N/A,#N/A N/A
BSFFF UV Equity,Basic-Fit NV,USD,UV,NL,Common Stock,41,2079.899902
CLBA S1 Equity,Core Laboratories NV,EUR,S1,NL,Common Stock,#N/A N/A,#N/A N/A
CRBNA EB Equity,Corbion NV,EUR,EB,NL,Common Stock,33.41,28114.57
CRBNA S1 Equity,Corbion NV,EUR,S1,NL,Common Stock,#N/A N/A,0
DPA X9 Equity,DPA Group NV,EUR,X9,NL,Common Stock,#N/A N/A,#N/A N/A
ENX BB Equity,Euronext NV,EUR,BB,NL,Common Stock,#N/A N/A,#N/A N/A
ENXA IX Equity,Euronext NV,EUR,IX,NL,Common Stock,#N/A N/A,#N/A N/A
ENXGBX EU Equity,Euronext NV,GBp,EU,NL,Common Stock,#N/A N/A,#N/A N/A
ENXT IX Equity,Euronext NV,EUR,IX,NL,Common Stock,#N/A N/A,#N/A N/A
ESGEUR EU Equity,ESG Core Investments BV,EUR,EU,NL,Common Stock,9.46,98529.5
INGAA S4 Equity,ING Groep NV,EUR,S4,NL,Common Stock,10.494,83239.9
JDEPA EB Equity,JDE Peet's NV,EUR,EB,NL,Common Stock,27.4,107773.2
JS9 QT Equity,Allego NV,EUR,QT,NL,Common Stock,7.55,29
KTC NA Equity,Koninklijke Ten Cate BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
LIGHT SW Equity,Signify NV,CHF,SW,NL,Common Stock,#N/A N/A,0
LIGHTA S1 Equity,Signify NV,EUR,S1,NL,Common Stock,37.675,424.9333
MOP EU Equity,Mopoli - Palmboomen Cultuur Maatschappij,EUR,EU,NL,Common Stock,#N/A N/A,0
NNA QX Equity,NN Group NV,EUR,QX,NL,Common Stock,#N/A N/A,0
NNEUR XV Equity,NN Group NV,EUR,XV,NL,Common Stock,46.33,1188204
NNGPF UV Equity,NN Group NV,USD,UV,NL,Common Stock,49.75,360.5666809
NXPIN TQ Equity,NXP Semiconductors NV,USD,TQ,NL,Common Stock,#N/A N/A,#N/A N/A
OCIA S1 Equity,OCI NV,EUR,S1,NL,Common Stock,33.92,443.1
ONWRF US Equity,Onward Medical BV,USD,US,NL,Common Stock,#N/A N/A,#N/A N/A
PHGN GR Equity,Pharming Group NV,EUR,GR,NL,Common Stock,0.767,105.7
PNLA TQ Equity,PostNL NV,EUR,TQ,NL,Common Stock,3.079,1816.233
PRXA S1 Equity,Prosus NV,EUR,S1,NL,Common Stock,48.11,1372.133
PRXN MM Equity,Prosus NV,MXN,MM,NL,Common Stock,1200,0
RAND EP Equity,Randstad NV,EUR,EP,NL,Common Stock,52.58,670245.6
ROY GR Equity,Royal Dutch Petroleum Co,EUR,GR,NL,Common Stock,#N/A N/A,#N/A N/A
SIGRF US Equity,Sligro Food Group NV,USD,US,NL,Common Stock,#N/A N/A,#N/A N/A
STLAP L1 Equity,Stellantis NV,EUR,L1,NL,Common Stock,13.806,52420.43
TKWY AV Equity,Just Eat Takeaway.com NV,EUR,AV,NL,Common Stock,20.85,0
TNTFF UV Equity,PostNL NV,USD,UV,NL,Common Stock,3.8,36.66666794
TOI DG Equity,Topicus.com Inc,CAD,DG,NL,Common Stock,73.5,16.66667
UNDG NA Equity,United Dutch Group NV,NLG,NA,NL,Common Stock,#N/A N/A,#N/A N/A
VNLTF US Equity,VEON Ltd,USD,US,NL,Common Stock,#N/A N/A,#N/A N/A
VPK5 GR Equity,Koninklijke Vopak NV,EUR,GR,NL,Common Stock,26.39,177.8
0LN5 LN Equity,Hunter Douglas NV,EUR,LN,NL,Common Stock,#N/A N/A,#N/A N/A
0LNQ LI Equity,Koninklijke BAM Groep NV,EUR,LI,NL,Common Stock,2.646,9897.066
0LO9 LI Equity,AMG Advanced Metallurgical Group NV,EUR,LI,NL,Common Stock,34.27,2291.267
0RCL LI Equity,Intertrust NV,EUR,LI,NL,Common Stock,19.38,105847.5
0RIC LI Equity,ING Groep NV,EUR,LI,NL,Common Stock,10.489,19356460
1039Z NA Equity,Nationale Nederlanden Interfinance BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
1100Z NZ Equity,Textron Capital BV,NZD,NZ,NL,Common Stock,#N/A N/A,#N/A N/A
1282Z NA Equity,BAT Finance BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
1435Z NA Equity,Highbury Finance BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
1809339D NA Equity,Nederlandse Waterschapsbank NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
1887344D UA Equity,Edison Holdco BV,USD,UA,NL,Common Stock,#N/A N/A,#N/A N/A
2MM GR Equity,Meridian Mining UK Societas,EUR,GR,NL,Common Stock,0.507,10017.97
2NN GS Equity,NN Group NV,EUR,GS,NL,Common Stock,46.39,2.166667
2NN QT Equity,NN Group NV,EUR,QT,NL,Common Stock,46.45,4.1
3112Z NA Equity,Ingvar Kamprad Elmtaryd Agunnaryd,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
3727Z US Equity,GMAC Nederland NV,USD,US,NL,Common Stock,#N/A N/A,#N/A N/A
703 GF Equity,Alfen Beheer BV,EUR,GF,NL,Common Stock,103.95,74.63333
AALB XV Equity,Aalberts NV,EUR,XV,NL,Common Stock,47.45,171604.8
