,0,1,2
2896,136,163,136163
2897,136,164,136164
2898,136,165,136165
2899,136,166,136166
2900,136,167,136167
2901,136,168,136168
2902,136,169,136169
2903,136,170,136170
2904,136,171,136171
2905,136,172,136172
2906,136,173,136173
2907,136,174,136174
2908,136,175,136175
2909,136,176,136176
2910,136,177,136177
2911,136,178,136178
2912,136,179,136179
2913,136,180,136180
2914,136,181,136181
2915,136,182,136182
2916,136,183,136183
2917,136,184,136184
2918,136,185,136185
2919,136,186,136186
2920,136,187,136187
2921,136,188,136188
2922,136,189,136189
2923,136,190,136190
2924,136,191,136191
2925,136,192,136192
2926,136,193,136193
2927,136,194,136194
2928,136,195,136195
2929,136,196,136196
2930,136,197,136197
2931,136,198,136198
2932,136,199,136199
2933,136,200,136200
2934,137,138,137138
2935,137,139,137139
2936,137,140,137140
2937,137,141,137141
2938,137,142,137142
2939,137,143,137143
2940,137,144,137144
2941,137,145,137145
2942,137,146,137146
2943,137,147,137147
2944,137,148,137148
2945,137,149,137149
2946,137,150,137150
2947,137,151,137151
2948,137,152,137152
2949,137,153,137153
2950,137,154,137154
2951,137,155,137155
2952,137,156,137156
2953,137,157,137157
2954,137,158,137158
2955,137,159,137159
2956,137,160,137160
2957,137,161,137161
2958,137,162,137162
2959,137,163,137163
2960,137,164,137164
2961,137,165,137165
2962,137,166,137166
2963,137,167,137167
2964,137,168,137168
2965,137,169,137169
2966,137,170,137170
2967,137,171,137171
2968,137,172,137172
2969,137,173,137173
2970,137,174,137174
2971,137,175,137175
2972,137,176,137176
2973,137,177,137177
2974,137,178,137178
2975,137,179,137179
2976,137,180,137180
2977,137,181,137181
2978,137,182,137182
2979,137,183,137183
2980,137,184,137184
2981,137,185,137185
2982,137,186,137186
2983,137,187,137187
2984,137,188,137188
2985,137,189,137189
2986,137,190,137190
2987,137,191,137191
2988,137,192,137192
2989,137,193,137193
2990,137,194,137194
2991,137,195,137195
2992,137,196,137196
2993,137,197,137197
2994,137,198,137198
2995,137,199,137199
2996,137,200,137200
2997,138,139,138139
2998,138,140,138140
2999,138,141,138141
3000,138,142,138142
3001,138,143,138143
3002,138,144,138144
3003,138,145,138145
3004,138,146,138146
3005,138,147,138147
3006,138,148,138148
3007,138,149,138149
3008,138,150,138150
3009,138,151,138151
3010,138,152,138152
3011,138,153,138153
3012,138,154,138154
3013,138,155,138155
3014,138,156,138156
3015,138,157,138157
3016,138,158,138158
3017,138,159,138159
3018,138,160,138160
3019,138,161,138161
3020,138,162,138162
3021,138,163,138163
3022,138,164,138164
3023,138,165,138165
3024,138,166,138166
3025,138,167,138167
3026,138,168,138168
3027,138,169,138169
3028,138,170,138170
3029,138,171,138171
3030,138,172,138172
3031,138,173,138173
3032,138,174,138174
3033,138,175,138175
3034,138,176,138176
3035,138,177,138177
3036,138,178,138178
3037,138,179,138179
3038,138,180,138180
3039,138,181,138181
3040,138,182,138182
3041,138,183,138183
3042,138,184,138184
3043,138,185,138185
3044,138,186,138186
3045,138,187,138187
3046,138,188,138188
3047,138,189,138189
3048,138,190,138190
3049,138,191,138191
3050,138,192,138192
3051,138,193,138193
3052,138,194,138194
3053,138,195,138195
3054,138,196,138196
3055,138,197,138197
3056,138,198,138198
3057,138,199,138199
3058,138,200,138200
3059,139,140,139140
3060,139,141,139141
3061,139,142,139142
3062,139,143,139143
3063,139,144,139144
3064,139,145,139145
3065,139,146,139146
3066,139,147,139147
3067,139,148,139148
3068,139,149,139149
3069,139,150,139150
3070,139,151,139151
3071,139,152,139152
3072,139,153,139153
3073,139,154,139154
3074,139,155,139155
3075,139,156,139156
3076,139,157,139157
3077,139,158,139158
3078,139,159,139159
3079,139,160,139160
3080,139,161,139161
3081,139,162,139162
3082,139,163,139163
3083,139,164,139164
3084,139,165,139165
3085,139,166,139166
3086,139,167,139167
3087,139,168,139168
3088,139,169,139169
3089,139,170,139170
3090,139,171,139171
3091,139,172,139172
3092,139,173,139173
3093,139,174,139174
3094,139,175,139175
3095,139,176,139176
3096,139,177,139177
3097,139,178,139178
3098,139,179,139179
3099,139,180,139180
3100,139,181,139181
3101,139,182,139182
3102,139,183,139183
3103,139,184,139184
3104,139,185,139185
3105,139,186,139186
3106,139,187,139187
3107,139,188,139188
3108,139,189,139189
3109,139,190,139190
3110,139,191,139191
3111,139,192,139192
3112,139,193,139193
3113,139,194,139194
3114,139,195,139195
3115,139,196,139196
3116,139,197,139197
3117,139,198,139198
3118,139,199,139199
3119,139,200,139200
3120,140,141,140141
3121,140,142,140142
3122,140,143,140143
3123,140,144,140144
3124,140,145,140145
3125,140,146,140146
3126,140,147,140147
3127,140,148,140148
3128,140,149,140149
3129,140,150,140150
3130,140,151,140151
3131,140,152,140152
3132,140,153,140153
3133,140,154,140154
3134,140,155,140155
3135,140,156,140156
3136,140,157,140157
3137,140,158,140158
3138,140,159,140159
3139,140,160,140160
3140,140,161,140161
3141,140,162,140162
3142,140,163,140163
3143,140,164,140164
3144,140,165,140165
3145,140,166,140166
3146,140,167,140167
3147,140,168,140168
3148,140,169,140169
3149,140,170,140170
3150,140,171,140171
3151,140,172,140172
3152,140,173,140173
3153,140,174,140174
3154,140,175,140175
3155,140,176,140176
3156,140,177,140177
3157,140,178,140178
3158,140,179,140179
3159,140,180,140180
3160,140,181,140181
3161,140,182,140182
3162,140,183,140183
3163,140,184,140184
3164,140,185,140185
3165,140,186,140186
3166,140,187,140187
3167,140,188,140188
3168,140,189,140189
3169,140,190,140190
3170,140,191,140191
3171,140,192,140192
3172,140,193,140193
3173,140,194,140194
3174,140,195,140195
3175,140,196,140196
3176,140,197,140197
3177,140,198,140198
3178,140,199,140199
3179,140,200,140200
3180,141,142,141142
3181,141,143,141143
3182,141,144,141144
3183,141,145,141145
3184,141,146,141146
3185,141,147,141147
3186,141,148,141148
3187,141,149,141149
3188,141,150,141150
3189,141,151,141151
3190,141,152,141152
3191,141,153,141153
3192,141,154,141154
3193,141,155,141155
3194,141,156,141156
3195,141,157,141157
3196,141,158,141158
3197,141,159,141159
3198,141,160,141160
3199,141,161,141161
3200,141,162,141162
3201,141,163,141163
3202,141,164,141164
3203,141,165,141165
3204,141,166,141166
3205,141,167,141167
3206,141,168,141168
3207,141,169,141169
3208,141,170,141170
3209,141,171,141171
3210,141,172,141172
3211,141,173,141173
3212,141,174,141174
3213,141,175,141175
3214,141,176,141176
3215,141,177,141177
3216,141,178,141178
3217,141,179,141179
3218,141,180,141180
3219,141,181,141181
3220,141,182,141182
3221,141,183,141183
3222,141,184,141184
3223,141,185,141185
3224,141,186,141186
3225,141,187,141187
3226,141,188,141188
3227,141,189,141189
3228,141,190,141190
3229,141,191,141191
3230,141,192,141192
3231,141,193,141193
3232,141,194,141194
3233,141,195,141195
3234,141,196,141196
3235,141,197,141197
3236,141,198,141198
3237,141,199,141199
3238,141,200,141200
3239,142,143,142143
3240,142,144,142144
3241,142,145,142145
3242,142,146,142146
3243,142,147,142147
3244,142,148,142148
3245,142,149,142149
3246,142,150,142150
3247,142,151,142151
3248,142,152,142152
3249,142,153,142153
3250,142,154,142154
3251,142,155,142155
3252,142,156,142156
3253,142,157,142157
3254,142,158,142158
3255,142,159,142159
3256,142,160,142160
3257,142,161,142161
3258,142,162,142162
3259,142,163,142163
3260,142,164,142164
3261,142,165,142165
3262,142,166,142166
3263,142,167,142167
3264,142,168,142168
3265,142,169,142169
3266,142,170,142170
3267,142,171,142171
3268,142,172,142172
3269,142,173,142173
3270,142,174,142174
3271,142,175,142175
3272,142,176,142176
3273,142,177,142177
3274,142,178,142178
3275,142,179,142179
3276,142,180,142180
3277,142,181,142181
3278,142,182,142182
3279,142,183,142183
3280,142,184,142184
3281,142,185,142185
3282,142,186,142186
3283,142,187,142187
3284,142,188,142188
3285,142,189,142189
3286,142,190,142190
3287,142,191,142191
3288,142,192,142192
3289,142,193,142193
3290,142,194,142194
3291,142,195,142195
3292,142,196,142196
3293,142,197,142197
3294,142,198,142198
3295,142,199,142199
3296,142,200,142200
3297,143,144,143144
3298,143,145,143145
3299,143,146,143146
3300,143,147,143147
3301,143,148,143148
3302,143,149,143149
3303,143,150,143150
3304,143,151,143151
3305,143,152,143152
3306,143,153,143153
3307,143,154,143154
3308,143,155,143155
3309,143,156,143156
3310,143,157,143157
3311,143,158,143158
3312,143,159,143159
3313,143,160,143160
3314,143,161,143161
3315,143,162,143162
3316,143,163,143163
3317,143,164,143164
3318,143,165,143165
3319,143,166,143166
3320,143,167,143167
3321,143,168,143168
3322,143,169,143169
3323,143,170,143170
3324,143,171,143171
3325,143,172,143172
3326,143,173,143173
3327,143,174,143174
3328,143,175,143175
3329,143,176,143176
3330,143,177,143177
3331,143,178,143178
3332,143,179,143179
3333,143,180,143180
3334,143,181,143181
3335,143,182,143182
3336,143,183,143183
3337,143,184,143184
3338,143,185,143185
3339,143,186,143186
3340,143,187,143187
3341,143,188,143188
3342,143,189,143189
3343,143,190,143190
3344,143,191,143191
3345,143,192,143192
3346,143,193,143193
3347,143,194,143194
3348,143,195,143195
3349,143,196,143196
3350,143,197,143197
3351,143,198,143198
3352,143,199,143199
3353,143,200,143200
3354,144,145,144145
3355,144,146,144146
3356,144,147,144147
3357,144,148,144148
3358,144,149,144149
3359,144,150,144150
3360,144,151,144151
3361,144,152,144152
3362,144,153,144153
3363,144,154,144154
3364,144,155,144155
3365,144,156,144156
3366,144,157,144157
3367,144,158,144158
3368,144,159,144159
3369,144,160,144160
3370,144,161,144161
3371,144,162,144162
3372,144,163,144163
3373,144,164,144164
3374,144,165,144165
3375,144,166,144166
3376,144,167,144167
3377,144,168,144168
3378,144,169,144169
3379,144,170,144170
3380,144,171,144171
3381,144,172,144172
3382,144,173,144173
3383,144,174,144174
3384,144,175,144175
3385,144,176,144176
3386,144,177,144177
3387,144,178,144178
3388,144,179,144179
3389,144,180,144180
3390,144,181,144181
3391,144,182,144182
3392,144,183,144183
3393,144,184,144184
3394,144,185,144185
3395,144,186,144186
3396,144,187,144187
3397,144,188,144188
3398,144,189,144189
3399,144,190,144190
3400,144,191,144191
3401,144,192,144192
3402,144,193,144193
3403,144,194,144194
3404,144,195,144195
3405,144,196,144196
3406,144,197,144197
3407,144,198,144198
3408,144,199,144199
3409,144,200,144200
3410,145,146,145146
3411,145,147,145147
3412,145,148,145148
3413,145,149,145149
3414,145,150,145150
3415,145,151,145151
3416,145,152,145152
3417,145,153,145153
3418,145,154,145154
3419,145,155,145155
3420,145,156,145156
3421,145,157,145157
3422,145,158,145158
3423,145,159,145159
3424,145,160,145160
3425,145,161,145161
3426,145,162,145162
3427,145,163,145163
3428,145,164,145164
3429,145,165,145165
3430,145,166,145166
3431,145,167,145167
3432,145,168,145168
3433,145,169,145169
3434,145,170,145170
3435,145,171,145171
3436,145,172,145172
3437,145,173,145173
3438,145,174,145174
3439,145,175,145175
3440,145,176,145176
3441,145,177,145177
3442,145,178,145178
3443,145,179,145179
3444,145,180,145180
3445,145,181,145181
3446,145,182,145182
3447,145,183,145183
3448,145,184,145184
3449,145,185,145185
3450,145,186,145186
3451,145,187,145187
3452,145,188,145188
3453,145,189,145189
3454,145,190,145190
3455,145,191,145191
3456,145,192,145192
3457,145,193,145193
3458,145,194,145194
3459,145,195,145195
3460,145,196,145196
3461,145,197,145197
3462,145,198,145198
3463,145,199,145199
3464,145,200,145200
3465,146,147,146147
3466,146,148,146148
3467,146,149,146149
3468,146,150,146150
3469,146,151,146151
3470,146,152,146152
3471,146,153,146153
3472,146,154,146154
3473,146,155,146155
3474,146,156,146156
3475,146,157,146157
3476,146,158,146158
3477,146,159,146159
3478,146,160,146160
3479,146,161,146161
3480,146,162,146162
3481,146,163,146163
3482,146,164,146164
3483,146,165,146165
3484,146,166,146166
3485,146,167,146167
3486,146,168,146168
3487,146,169,146169
3488,146,170,146170
3489,146,171,146171
3490,146,172,146172
3491,146,173,146173
3492,146,174,146174
3493,146,175,146175
3494,146,176,146176
3495,146,177,146177
3496,146,178,146178
3497,146,179,146179
3498,146,180,146180
3499,146,181,146181
3500,146,182,146182
3501,146,183,146183
3502,146,184,146184
3503,146,185,146185
3504,146,186,146186
3505,146,187,146187
3506,146,188,146188
3507,146,189,146189
3508,146,190,146190
3509,146,191,146191
3510,146,192,146192
3511,146,193,146193
3512,146,194,146194
3513,146,195,146195
3514,146,196,146196
3515,146,197,146197
3516,146,198,146198
3517,146,199,146199
3518,146,200,146200
3519,147,148,147148
3520,147,149,147149
3521,147,150,147150
3522,147,151,147151
3523,147,152,147152
3524,147,153,147153
3525,147,154,147154
3526,147,155,147155
3527,147,156,147156
3528,147,157,147157
3529,147,158,147158
3530,147,159,147159
3531,147,160,147160
3532,147,161,147161
3533,147,162,147162
3534,147,163,147163
3535,147,164,147164
3536,147,165,147165
3537,147,166,147166
3538,147,167,147167
3539,147,168,147168
3540,147,169,147169
3541,147,170,147170
3542,147,171,147171
3543,147,172,147172
3544,147,173,147173
3545,147,174,147174
3546,147,175,147175
3547,147,176,147176
3548,147,177,147177
3549,147,178,147178
3550,147,179,147179
3551,147,180,147180
3552,147,181,147181
3553,147,182,147182
3554,147,183,147183
3555,147,184,147184
3556,147,185,147185
3557,147,186,147186
3558,147,187,147187
3559,147,188,147188
3560,147,189,147189
3561,147,190,147190
3562,147,191,147191
3563,147,192,147192
3564,147,193,147193
3565,147,194,147194
3566,147,195,147195
3567,147,196,147196
3568,147,197,147197
3569,147,198,147198
3570,147,199,147199
3571,147,200,147200
3572,148,149,148149
3573,148,150,148150
3574,148,151,148151
3575,148,152,148152
3576,148,153,148153
3577,148,154,148154
3578,148,155,148155
3579,148,156,148156
3580,148,157,148157
3581,148,158,148158
3582,148,159,148159
3583,148,160,148160
3584,148,161,148161
3585,148,162,148162
3586,148,163,148163
3587,148,164,148164
3588,148,165,148165
3589,148,166,148166
3590,148,167,148167
3591,148,168,148168
3592,148,169,148169
3593,148,170,148170
3594,148,171,148171
3595,148,172,148172
3596,148,173,148173
3597,148,174,148174
3598,148,175,148175
3599,148,176,148176
3600,148,177,148177
3601,148,178,148178
3602,148,179,148179
3603,148,180,148180
3604,148,181,148181
3605,148,182,148182
3606,148,183,148183
3607,148,184,148184
3608,148,185,148185
3609,148,186,148186
3610,148,187,148187
3611,148,188,148188
3612,148,189,148189
3613,148,190,148190
3614,148,191,148191
3615,148,192,148192
3616,148,193,148193
3617,148,194,148194
3618,148,195,148195
3619,148,196,148196
3620,148,197,148197
3621,148,198,148198
3622,148,199,148199
3623,148,200,148200
3624,149,150,149150
3625,149,151,149151
3626,149,152,149152
3627,149,153,149153
3628,149,154,149154
3629,149,155,149155
3630,149,156,149156
3631,149,157,149157
3632,149,158,149158
3633,149,159,149159
3634,149,160,149160
3635,149,161,149161
3636,149,162,149162
3637,149,163,149163
3638,149,164,149164
3639,149,165,149165
3640,149,166,149166
3641,149,167,149167
3642,149,168,149168
3643,149,169,149169
3644,149,170,149170
3645,149,171,149171
3646,149,172,149172
3647,149,173,149173
3648,149,174,149174
3649,149,175,149175
3650,149,176,149176
3651,149,177,149177
3652,149,178,149178
3653,149,179,149179
3654,149,180,149180
3655,149,181,149181
3656,149,182,149182
3657,149,183,149183
3658,149,184,149184
3659,149,185,149185
3660,149,186,149186
3661,149,187,149187
3662,149,188,149188
3663,149,189,149189
3664,149,190,149190
3665,149,191,149191
3666,149,192,149192
3667,149,193,149193
3668,149,194,149194
3669,149,195,149195
3670,149,196,149196
3671,149,197,149197
3672,149,198,149198
3673,149,199,149199
3674,149,200,149200
3675,150,151,150151
3676,150,152,150152
3677,150,153,150153
3678,150,154,150154
3679,150,155,150155
3680,150,156,150156
3681,150,157,150157
3682,150,158,150158
3683,150,159,150159
3684,150,160,150160
3685,150,161,150161
3686,150,162,150162
3687,150,163,150163
3688,150,164,150164
3689,150,165,150165
3690,150,166,150166
3691,150,167,150167
3692,150,168,150168
3693,150,169,150169
3694,150,170,150170
3695,150,171,150171
3696,150,172,150172
3697,150,173,150173
3698,150,174,150174
3699,150,175,150175
3700,150,176,150176
3701,150,177,150177
3702,150,178,150178
3703,150,179,150179
3704,150,180,150180
3705,150,181,150181
3706,150,182,150182
3707,150,183,150183
3708,150,184,150184
3709,150,185,150185
3710,150,186,150186
3711,150,187,150187
3712,150,188,150188
3713,150,189,150189
3714,150,190,150190
3715,150,191,150191
3716,150,192,150192
3717,150,193,150193
3718,150,194,150194
3719,150,195,150195
3720,150,196,150196
3721,150,197,150197
3722,150,198,150198
3723,150,199,150199
3724,150,200,150200
3725,151,152,151152
3726,151,153,151153
3727,151,154,151154
3728,151,155,151155
3729,151,156,151156
3730,151,157,151157
3731,151,158,151158
3732,151,159,151159
3733,151,160,151160
3734,151,161,151161
3735,151,162,151162
3736,151,163,151163
3737,151,164,151164
3738,151,165,151165
3739,151,166,151166
3740,151,167,151167
3741,151,168,151168
3742,151,169,151169
3743,151,170,151170
3744,151,171,151171
3745,151,172,151172
3746,151,173,151173
3747,151,174,151174
3748,151,175,151175
3749,151,176,151176
3750,151,177,151177
3751,151,178,151178
3752,151,179,151179
3753,151,180,151180
3754,151,181,151181
3755,151,182,151182
3756,151,183,151183
3757,151,184,151184
3758,151,185,151185
3759,151,186,151186
3760,151,187,151187
3761,151,188,151188
3762,151,189,151189
3763,151,190,151190
3764,151,191,151191
3765,151,192,151192
3766,151,193,151193
3767,151,194,151194
3768,151,195,151195
3769,151,196,151196
3770,151,197,151197
3771,151,198,151198
3772,151,199,151199
3773,151,200,151200
3774,152,153,152153
3775,152,154,152154
3776,152,155,152155
3777,152,156,152156
3778,152,157,152157
3779,152,158,152158
3780,152,159,152159
3781,152,160,152160
3782,152,161,152161
3783,152,162,152162
3784,152,163,152163
3785,152,164,152164
3786,152,165,152165
3787,152,166,152166
3788,152,167,152167
3789,152,168,152168
3790,152,169,152169
3791,152,170,152170
3792,152,171,152171
3793,152,172,152172
3794,152,173,152173
3795,152,174,152174
3796,152,175,152175
3797,152,176,152176
3798,152,177,152177
3799,152,178,152178
3800,152,179,152179
3801,152,180,152180
3802,152,181,152181
3803,152,182,152182
3804,152,183,152183
3805,152,184,152184
3806,152,185,152185
3807,152,186,152186
3808,152,187,152187
3809,152,188,152188
3810,152,189,152189
3811,152,190,152190
3812,152,191,152191
3813,152,192,152192
3814,152,193,152193
3815,152,194,152194
3816,152,195,152195
3817,152,196,152196
3818,152,197,152197
3819,152,198,152198
3820,152,199,152199
3821,152,200,152200
3822,153,154,153154
3823,153,155,153155
3824,153,156,153156
3825,153,157,153157
3826,153,158,153158
3827,153,159,153159
3828,153,160,153160
3829,153,161,153161
3830,153,162,153162
3831,153,163,153163
3832,153,164,153164
3833,153,165,153165
3834,153,166,153166
3835,153,167,153167
3836,153,168,153168
3837,153,169,153169
3838,153,170,153170
3839,153,171,153171
3840,153,172,153172
3841,153,173,153173
3842,153,174,153174
3843,153,175,153175
3844,153,176,153176
3845,153,177,153177
3846,153,178,153178
3847,153,179,153179
3848,153,180,153180
3849,153,181,153181
3850,153,182,153182
3851,153,183,153183
3852,153,184,153184
3853,153,185,153185
3854,153,186,153186
3855,153,187,153187
3856,153,188,153188
3857,153,189,153189
3858,153,190,153190
3859,153,191,153191
3860,153,192,153192
3861,153,193,153193
3862,153,194,153194
3863,153,195,153195
3864,153,196,153196
3865,153,197,153197
3866,153,198,153198
3867,153,199,153199
3868,153,200,153200
3869,154,155,154155
3870,154,156,154156
3871,154,157,154157
3872,154,158,154158
3873,154,159,154159
3874,154,160,154160
3875,154,161,154161
3876,154,162,154162
3877,154,163,154163
3878,154,164,154164
3879,154,165,154165
3880,154,166,154166
3881,154,167,154167
3882,154,168,154168
3883,154,169,154169
3884,154,170,154170
3885,154,171,154171
3886,154,172,154172
3887,154,173,154173
3888,154,174,154174
3889,154,175,154175
3890,154,176,154176
3891,154,177,154177
3892,154,178,154178
3893,154,179,154179
3894,154,180,154180
3895,154,181,154181
3896,154,182,154182
3897,154,183,154183
3898,154,184,154184
3899,154,185,154185
3900,154,186,154186
3901,154,187,154187
3902,154,188,154188
3903,154,189,154189
3904,154,190,154190
3905,154,191,154191
3906,154,192,154192
3907,154,193,154193
3908,154,194,154194
3909,154,195,154195
3910,154,196,154196
3911,154,197,154197
3912,154,198,154198
3913,154,199,154199
3914,154,200,154200
3915,155,156,155156
3916,155,157,155157
3917,155,158,155158
3918,155,159,155159
3919,155,160,155160
3920,155,161,155161
3921,155,162,155162
3922,155,163,155163
3923,155,164,155164
3924,155,165,155165
3925,155,166,155166
3926,155,167,155167
3927,155,168,155168
3928,155,169,155169
3929,155,170,155170
3930,155,171,155171
3931,155,172,155172
3932,155,173,155173
3933,155,174,155174
3934,155,175,155175
3935,155,176,155176
3936,155,177,155177
3937,155,178,155178
3938,155,179,155179
3939,155,180,155180
3940,155,181,155181
3941,155,182,155182
3942,155,183,155183
3943,155,184,155184
3944,155,185,155185
3945,155,186,155186
3946,155,187,155187
3947,155,188,155188
3948,155,189,155189
3949,155,190,155190
3950,155,191,155191
3951,155,192,155192
3952,155,193,155193
3953,155,194,155194
3954,155,195,155195
3955,155,196,155196
3956,155,197,155197
3957,155,198,155198
3958,155,199,155199
3959,155,200,155200
3960,156,157,156157
3961,156,158,156158
3962,156,159,156159
3963,156,160,156160
3964,156,161,156161
3965,156,162,156162
3966,156,163,156163
3967,156,164,156164
3968,156,165,156165
3969,156,166,156166
3970,156,167,156167
3971,156,168,156168
3972,156,169,156169
3973,156,170,156170
3974,156,171,156171
3975,156,172,156172
3976,156,173,156173
3977,156,174,156174
3978,156,175,156175
3979,156,176,156176
3980,156,177,156177
3981,156,178,156178
3982,156,179,156179
3983,156,180,156180
3984,156,181,156181
3985,156,182,156182
3986,156,183,156183
3987,156,184,156184
3988,156,185,156185
3989,156,186,156186
3990,156,187,156187
3991,156,188,156188
3992,156,189,156189
3993,156,190,156190
3994,156,191,156191
3995,156,192,156192
3996,156,193,156193
3997,156,194,156194
3998,156,195,156195
3999,156,196,156196
4000,156,197,156197
4001,156,198,156198
4002,156,199,156199
4003,156,200,156200
4004,157,158,157158
4005,157,159,157159
4006,157,160,157160
4007,157,161,157161
4008,157,162,157162
4009,157,163,157163
4010,157,164,157164
4011,157,165,157165
4012,157,166,157166
4013,157,167,157167
4014,157,168,157168
4015,157,169,157169
4016,157,170,157170
4017,157,171,157171
4018,157,172,157172
4019,157,173,157173
4020,157,174,157174
4021,157,175,157175
4022,157,176,157176
4023,157,177,157177
4024,157,178,157178
4025,157,179,157179
4026,157,180,157180
4027,157,181,157181
4028,157,182,157182
4029,157,183,157183
4030,157,184,157184
4031,157,185,157185
4032,157,186,157186
4033,157,187,157187
4034,157,188,157188
4035,157,189,157189
4036,157,190,157190
4037,157,191,157191
4038,157,192,157192
4039,157,193,157193
4040,157,194,157194
4041,157,195,157195
4042,157,196,157196
4043,157,197,157197
4044,157,198,157198
4045,157,199,157199
4046,157,200,157200
4047,158,159,158159
4048,158,160,158160
4049,158,161,158161
4050,158,162,158162
4051,158,163,158163
4052,158,164,158164
4053,158,165,158165
4054,158,166,158166
4055,158,167,158167
4056,158,168,158168
4057,158,169,158169
4058,158,170,158170
4059,158,171,158171
4060,158,172,158172
4061,158,173,158173
4062,158,174,158174
4063,158,175,158175
4064,158,176,158176
4065,158,177,158177
4066,158,178,158178
4067,158,179,158179
4068,158,180,158180
4069,158,181,158181
4070,158,182,158182
4071,158,183,158183
4072,158,184,158184
4073,158,185,158185
4074,158,186,158186
4075,158,187,158187
4076,158,188,158188
4077,158,189,158189
4078,158,190,158190
4079,158,191,158191
4080,158,192,158192
4081,158,193,158193
4082,158,194,158194
4083,158,195,158195
4084,158,196,158196
4085,158,197,158197
4086,158,198,158198
4087,158,199,158199
4088,158,200,158200
4089,159,160,159160
4090,159,161,159161
4091,159,162,159162
4092,159,163,159163
4093,159,164,159164
4094,159,165,159165
4095,159,166,159166
4096,159,167,159167
4097,159,168,159168
4098,159,169,159169
4099,159,170,159170
4100,159,171,159171
4101,159,172,159172
4102,159,173,159173
4103,159,174,159174
4104,159,175,159175
4105,159,176,159176
4106,159,177,159177
4107,159,178,159178
4108,159,179,159179
4109,159,180,159180
4110,159,181,159181
4111,159,182,159182
4112,159,183,159183
4113,159,184,159184
4114,159,185,159185
4115,159,186,159186
4116,159,187,159187
4117,159,188,159188
4118,159,189,159189
4119,159,190,159190
4120,159,191,159191
4121,159,192,159192
4122,159,193,159193
4123,159,194,159194
4124,159,195,159195
4125,159,196,159196
4126,159,197,159197
4127,159,198,159198
4128,159,199,159199
4129,159,200,159200
4130,160,161,160161
4131,160,162,160162
4132,160,163,160163
4133,160,164,160164
4134,160,165,160165
4135,160,166,160166
4136,160,167,160167
4137,160,168,160168
4138,160,169,160169
4139,160,170,160170
4140,160,171,160171
4141,160,172,160172
4142,160,173,160173
4143,160,174,160174
4144,160,175,160175
4145,160,176,160176
4146,160,177,160177
4147,160,178,160178
4148,160,179,160179
4149,160,180,160180
4150,160,181,160181
4151,160,182,160182
4152,160,183,160183
4153,160,184,160184
4154,160,185,160185
4155,160,186,160186
4156,160,187,160187
4157,160,188,160188
4158,160,189,160189
4159,160,190,160190
4160,160,191,160191
4161,160,192,160192
4162,160,193,160193
4163,160,194,160194
4164,160,195,160195
4165,160,196,160196
4166,160,197,160197
4167,160,198,160198
4168,160,199,160199
4169,160,200,160200
4170,161,162,161162
4171,161,163,161163
4172,161,164,161164
4173,161,165,161165
4174,161,166,161166
4175,161,167,161167
4176,161,168,161168
4177,161,169,161169
4178,161,170,161170
4179,161,171,161171
4180,161,172,161172
4181,161,173,161173
4182,161,174,161174
4183,161,175,161175
4184,161,176,161176
4185,161,177,161177
4186,161,178,161178
4187,161,179,161179
4188,161,180,161180
4189,161,181,161181
4190,161,182,161182
4191,161,183,161183
4192,161,184,161184
4193,161,185,161185
4194,161,186,161186
4195,161,187,161187
4196,161,188,161188
4197,161,189,161189
4198,161,190,161190
4199,161,191,161191
4200,161,192,161192
4201,161,193,161193
4202,161,194,161194
4203,161,195,161195
4204,161,196,161196
4205,161,197,161197
4206,161,198,161198
4207,161,199,161199
4208,161,200,161200
4209,162,163,162163
4210,162,164,162164
4211,162,165,162165
4212,162,166,162166
4213,162,167,162167
4214,162,168,162168
4215,162,169,162169
4216,162,170,162170
4217,162,171,162171
4218,162,172,162172
4219,162,173,162173
4220,162,174,162174
4221,162,175,162175
4222,162,176,162176
4223,162,177,162177
4224,162,178,162178
4225,162,179,162179
4226,162,180,162180
4227,162,181,162181
4228,162,182,162182
4229,162,183,162183
4230,162,184,162184
4231,162,185,162185
4232,162,186,162186
4233,162,187,162187
4234,162,188,162188
4235,162,189,162189
4236,162,190,162190
4237,162,191,162191
4238,162,192,162192
4239,162,193,162193
4240,162,194,162194
4241,162,195,162195
4242,162,196,162196
4243,162,197,162197
4244,162,198,162198
4245,162,199,162199
4246,162,200,162200
4247,163,164,163164
4248,163,165,163165
4249,163,166,163166
4250,163,167,163167
4251,163,168,163168
4252,163,169,163169
4253,163,170,163170
4254,163,171,163171
4255,163,172,163172
4256,163,173,163173
4257,163,174,163174
4258,163,175,163175
4259,163,176,163176
4260,163,177,163177
4261,163,178,163178
4262,163,179,163179
4263,163,180,163180
4264,163,181,163181
4265,163,182,163182
4266,163,183,163183
4267,163,184,163184
4268,163,185,163185
4269,163,186,163186
4270,163,187,163187
4271,163,188,163188
4272,163,189,163189
4273,163,190,163190
4274,163,191,163191
4275,163,192,163192
4276,163,193,163193
4277,163,194,163194
4278,163,195,163195
4279,163,196,163196
4280,163,197,163197
4281,163,198,163198
4282,163,199,163199
4283,163,200,163200
4284,164,165,164165
4285,164,166,164166
4286,164,167,164167
4287,164,168,164168
4288,164,169,164169
4289,164,170,164170
4290,164,171,164171
4291,164,172,164172
4292,164,173,164173
4293,164,174,164174
4294,164,175,164175
